IP_Address,Request_Type,Status_Code,User_Agent,Session_ID,Location,hour,minute,day_of_week,time_since_last,count_in_session,event_rate_per_minute,Anomaly_Flag
128.118.3.119,GET,301,Bot,4783,France,13,20,1,0.0,1,0.9999990000010001,0
228.8.143.78,DELETE,404,Edge,3287,Brazil,19,14,3,0.0,1,0.9999990000010001,0
254.249.204.232,DELETE,200,Firefox,3967,India,4,47,1,0.0,1,0.9999990000010001,1
50.43.136.143,PUT,301,Safari,3768,Canada,8,42,2,0.0,1,0.9999990000010001,0
55.201.203.42,POST,500,Chrome,2830,Canada,20,37,1,0.0,1,0.9999990000010001,1
184.158.35.2,GET,403,Opera,1950,China,21,37,3,0.0,1,0.9999990000010001,1
146.71.207.134,PUT,403,Safari,2789,Germany,7,15,1,0.0,1,0.9999990000010001,0
63.150.72.77,GET,301,Bot,3704,Canada,18,2,0,0.0,1,0.9999990000010001,0
128.191.113.81,POST,404,Safari,3510,USA,18,18,6,0.0,1,1000000.0,0
218.72.11.134,DELETE,301,Safari,3852,Canada,21,12,4,0.0,1,0.9999990000010001,0
127.218.55.247,GET,200,Edge,2683,India,12,3,1,0.0,1,0.9999990000010001,0
132.55.35.62,POST,500,Firefox,2387,Brazil,0,6,4,0.0,1,0.9999990000010001,0
111.207.205.41,PUT,403,Edge,1121,Germany,14,49,2,0.0,1,0.9999990000010001,0
157.16.116.72,DELETE,500,Edge,4915,Canada,12,27,1,0.0,1,0.9999990000010001,0
132.26.41.160,POST,200,Chrome,3221,Brazil,3,16,2,0.0,1,0.9999990000010001,0
80.194.194.52,POST,200,Edge,1586,France,3,37,4,0.0,1,0.9999990000010001,0
125.68.73.131,GET,301,Chrome,2404,Germany,15,54,1,0.0,1,0.9999990000010001,0
161.65.221.90,POST,200,Edge,4359,Germany,4,2,2,0.0,1,0.9999990000010001,0
77.65.231.172,DELETE,500,Safari,4512,Germany,6,45,4,0.0,1,0.9999990000010001,0
231.21.121.28,PUT,500,Bot,1832,China,10,7,4,0.0,1,0.9999990000010001,1
66.232.140.223,POST,301,Chrome,2886,India,19,36,1,0.0,1,0.9999990000010001,0
58.49.175.54,GET,403,Firefox,4311,Canada,6,46,4,0.0,1,0.9999990000010001,0
111.249.110.248,DELETE,500,Bot,1814,India,0,34,3,0.0,1,0.9999990000010001,1
38.241.240.72,DELETE,500,Chrome,1187,Brazil,6,50,6,0.0,1,1000000.0,0
144.127.93.42,DELETE,403,Chrome,4314,Germany,5,42,1,0.0,1,0.9999990000010001,0
203.187.126.239,GET,403,Chrome,3901,China,16,7,6,0.0,1,1000000.0,0
30.137.241.243,PUT,404,Opera,4754,Germany,14,29,6,0.0,1,1000000.0,0
103.77.247.131,GET,404,Chrome,4562,Brazil,10,8,6,0.0,1,1000000.0,0
91.139.208.127,GET,404,Edge,3068,USA,20,29,6,0.0,1,1000000.0,0
103.206.45.141,PUT,301,Bot,1773,India,4,39,1,0.0,1,0.9999990000010001,0
186.182.214.164,DELETE,404,Safari,4685,China,18,39,5,0.0,1,0.9999990000010001,0
240.20.197.3,POST,404,Chrome,3460,Brazil,0,27,3,0.0,1,0.9999990000010001,0
97.229.81.78,DELETE,500,Chrome,4949,USA,13,23,4,0.0,1,0.9999990000010001,0
129.237.159.11,PUT,301,Firefox,2136,India,20,42,0,0.0,1,0.9999990000010001,0
95.214.211.177,PUT,403,Firefox,3434,USA,17,48,4,0.0,1,0.9999990000010001,0
17.120.7.109,DELETE,500,Edge,1561,Canada,14,8,6,0.0,1,1000000.0,0
187.184.27.57,POST,500,Chrome,2087,Germany,8,52,1,0.0,1,0.9999990000010001,0
201.152.64.206,PUT,301,Edge,2339,Brazil,19,56,5,0.0,1,0.9999990000010001,0
72.213.201.197,DELETE,500,Bot,1935,India,6,12,5,0.0,1,0.9999990000010001,0
91.249.67.213,GET,500,Safari,1473,India,22,38,6,0.0,1,1000000.0,0
253.83.231.33,PUT,403,Edge,2504,Brazil,20,15,1,0.0,1,0.9999990000010001,0
173.250.120.46,GET,404,Edge,1431,France,0,25,4,0.0,1,0.9999990000010001,0
246.2.191.228,DELETE,500,Firefox,1121,China,0,57,1,0.0,1,0.9999990000010001,0
221.46.133.186,POST,404,Firefox,2650,China,3,59,4,0.0,1,0.9999990000010001,0
231.182.138.252,POST,500,Opera,1807,Germany,7,7,2,0.0,1,0.9999990000010001,0
103.44.168.142,GET,301,Edge,3379,India,13,8,6,0.0,1,1000000.0,0
246.236.49.58,GET,200,Chrome,2056,Brazil,20,51,5,0.0,1,0.9999990000010001,0
55.186.203.192,PUT,301,Edge,1426,Canada,23,19,2,0.0,1,0.9999990000010001,0
155.20.90.183,GET,301,Firefox,2397,Brazil,14,51,6,0.0,1,1000000.0,0
53.238.88.45,PUT,200,Opera,2266,India,15,29,5,0.0,1,0.9999990000010001,0
218.123.40.109,POST,200,Opera,1444,India,7,39,6,0.0,1,1000000.0,0
132.180.140.214,GET,500,Edge,1645,France,17,54,3,0.0,1,0.9999990000010001,0
74.235.52.34,GET,403,Bot,3924,Germany,3,14,5,0.0,1,0.9999990000010001,0
228.173.147.121,DELETE,404,Safari,2807,Germany,13,57,2,0.0,1,0.9999990000010001,0
221.106.183.7,PUT,200,Safari,3937,Canada,14,24,2,0.0,1,0.9999990000010001,0
54.239.117.18,PUT,301,Opera,3230,France,20,41,2,0.0,1,0.9999990000010001,0
218.70.172.36,PUT,200,Opera,4847,India,19,40,2,0.0,1,0.9999990000010001,0
78.21.40.249,DELETE,500,Chrome,3433,Germany,13,28,4,0.0,1,0.9999990000010001,0
239.185.55.218,POST,500,Safari,1245,France,9,45,1,0.0,1,0.9999990000010001,0
54.124.80.145,POST,403,Firefox,4710,France,15,48,0,0.0,1,0.9999990000010001,0
36.177.183.249,GET,200,Chrome,4848,China,18,4,0,0.0,1,0.9999990000010001,0
105.73.134.1,POST,404,Chrome,3964,France,3,17,1,0.0,1,0.9999990000010001,0
220.226.113.5,POST,301,Bot,4095,Canada,3,11,1,0.0,1,0.9999990000010001,0
147.189.234.217,GET,500,Safari,4291,USA,8,16,5,0.0,1,0.9999990000010001,1
123.46.158.150,DELETE,403,Edge,1321,Canada,21,56,2,0.0,1,0.9999990000010001,0
86.215.35.69,PUT,403,Firefox,3985,France,3,46,4,0.0,1,0.9999990000010001,0
135.121.152.161,GET,200,Edge,4973,France,0,4,4,0.0,1,0.9999990000010001,0
36.122.203.231,PUT,200,Firefox,3348,Brazil,21,39,2,0.0,1,0.9999990000010001,1
157.173.106.236,POST,301,Firefox,2800,USA,4,33,0,0.0,1,1000000.0,0
245.31.41.173,DELETE,500,Chrome,2362,Germany,9,8,2,0.0,1,0.9999990000010001,0
140.43.208.91,GET,500,Edge,2097,USA,17,23,3,0.0,1,0.9999990000010001,1
97.173.199.240,GET,500,Firefox,4207,Brazil,21,18,4,0.0,1,0.9999990000010001,0
109.28.234.52,PUT,403,Bot,4114,India,2,18,4,0.0,1,0.9999990000010001,0
147.178.119.181,GET,403,Firefox,1658,Canada,19,0,5,0.0,1,0.9999990000010001,0
88.101.163.56,GET,403,Firefox,4555,Canada,6,31,3,0.0,1,0.9999990000010001,0
9.55.84.104,POST,200,Bot,2134,USA,22,35,5,0.0,1,0.9999990000010001,0
1.149.138.252,PUT,500,Bot,4379,Brazil,5,52,3,0.0,1,0.9999990000010001,0
127.56.187.123,PUT,500,Bot,2622,India,14,12,0,0.0,1,0.9999990000010001,0
214.104.173.164,POST,200,Bot,2858,France,8,52,0,0.0,1,0.9999990000010001,0
158.43.41.61,DELETE,301,Opera,4695,China,22,6,5,0.0,1,0.9999990000010001,0
238.211.222.78,GET,200,Safari,2691,China,22,40,4,0.0,1,0.9999990000010001,0
35.0.119.30,POST,404,Firefox,2646,North Korea,16,39,2,0.0,1,0.9999990000010001,1
122.244.117.33,PUT,500,Bot,3770,Germany,7,40,2,0.0,1,0.9999990000010001,0
154.16.255.240,DELETE,500,Bot,2607,France,5,54,3,0.0,1,0.9999990000010001,0
59.19.149.172,POST,200,Bot,1756,China,19,53,1,0.0,1,0.9999990000010001,0
24.231.12.193,GET,200,Safari,4534,USA,6,18,0,0.0,1,1000000.0,0
95.217.57.151,PUT,403,Opera,4548,France,23,26,2,0.0,1,0.9999990000010001,0
31.200.247.9,POST,301,Firefox,1870,India,23,38,4,0.0,1,0.9999990000010001,1
7.51.244.144,POST,500,Chrome,2098,China,19,26,4,0.0,1,0.9999990000010001,0
43.138.90.48,POST,500,Firefox,4846,Germany,17,27,0,0.0,1,0.9999990000010001,0
234.191.165.199,GET,403,Chrome,1092,France,20,21,2,0.0,1,0.9999990000010001,0
22.247.156.134,POST,404,Bot,4069,Germany,2,37,5,0.0,1,0.9999990000010001,0
15.6.62.53,GET,403,Bot,1117,France,12,35,2,0.0,1,0.9999990000010001,1
84.141.3.0,DELETE,500,Bot,4834,Germany,10,40,5,0.0,1,0.9999990000010001,0
3.238.169.131,GET,404,Firefox,1231,France,2,29,2,0.0,1,0.9999990000010001,1
182.5.26.122,GET,200,Opera,1827,China,21,25,5,0.0,1,0.9999990000010001,0
3.45.132.206,POST,200,Opera,4475,Canada,23,53,4,0.0,1,0.9999990000010001,0
218.61.197.157,POST,200,Edge,2724,Brazil,1,26,4,0.0,1,0.9999990000010001,0
215.110.107.199,PUT,500,Chrome,1520,France,19,29,5,0.0,1,0.9999990000010001,0
228.23.240.71,POST,500,Chrome,3571,USA,9,9,2,0.0,1,0.9999990000010001,0
249.143.141.178,PUT,403,Chrome,2956,Brazil,2,25,3,0.0,1,0.9999990000010001,0
61.70.101.12,DELETE,301,Bot,1193,China,15,1,4,0.0,1,0.9999990000010001,0
14.178.85.126,PUT,500,Bot,1213,India,4,32,2,0.0,1,0.9999990000010001,0
80.11.108.177,POST,200,Edge,4816,USA,16,45,4,0.0,1,0.9999990000010001,0
40.126.27.146,PUT,301,Firefox,1005,USA,23,37,2,0.0,1,0.9999990000010001,1
124.160.141.48,PUT,301,Bot,2655,India,14,35,2,0.0,1,0.9999990000010001,0
48.93.2.132,GET,404,Chrome,1957,USA,3,11,4,0.0,1,0.9999990000010001,0
132.172.190.12,PUT,404,Opera,1233,Brazil,13,44,4,0.0,1,0.9999990000010001,0
22.129.97.211,POST,404,Bot,3559,USA,6,43,3,0.0,1,0.9999990000010001,0
148.26.225.32,PUT,301,Edge,4105,China,21,23,0,0.0,1,0.9999990000010001,0
75.124.207.93,GET,500,Firefox,3407,Germany,17,58,3,0.0,1,0.9999990000010001,0
208.232.14.30,GET,301,Opera,4415,China,0,14,5,0.0,1,0.9999990000010001,0
185.136.234.69,GET,200,Chrome,1461,Germany,9,30,3,0.0,1,0.9999990000010001,0
108.107.28.246,DELETE,404,Opera,1673,France,1,28,3,0.0,1,0.9999990000010001,0
244.222.2.127,DELETE,404,Edge,3148,Brazil,0,55,3,0.0,1,0.9999990000010001,0
112.91.173.11,GET,404,Firefox,2335,India,16,33,5,0.0,1,0.9999990000010001,0
165.1.135.35,GET,403,Opera,2959,USA,0,50,4,0.0,1,0.9999990000010001,0
120.165.187.29,PUT,500,Edge,3289,Canada,9,13,0,0.0,1,0.9999990000010001,0
70.38.102.222,DELETE,500,Edge,3030,India,16,46,2,0.0,1,0.9999990000010001,0
81.115.55.12,PUT,404,Chrome,4541,USA,20,4,2,0.0,1,0.9999990000010001,0
33.53.172.207,PUT,301,Firefox,1485,India,21,2,1,0.0,1,0.9999990000010001,0
64.191.35.8,PUT,500,Bot,3310,Germany,18,35,6,0.0,1,1000000.0,0
69.140.57.219,PUT,403,Firefox,4848,Brazil,21,23,6,0.0,1,1000000.0,0
104.231.189.65,PUT,500,Safari,4584,Germany,1,28,2,0.0,1,0.9999990000010001,0
187.1.248.135,GET,404,Chrome,1389,Brazil,2,36,5,0.0,1,0.9999990000010001,0
39.241.80.191,GET,404,Opera,1850,India,11,27,3,0.0,1,0.9999990000010001,0
176.7.186.242,GET,500,Bot,2693,France,12,2,3,0.0,1,0.9999990000010001,0
254.135.126.1,DELETE,404,Chrome,3068,Germany,13,25,0,0.0,1,0.9999990000010001,0
91.27.161.72,POST,500,Firefox,3001,China,11,26,2,0.0,1,0.9999990000010001,0
180.32.247.186,POST,403,Bot,3851,Brazil,9,1,3,0.0,1,0.9999990000010001,0
140.208.41.115,PUT,403,Firefox,4383,Canada,13,56,0,0.0,1,0.9999990000010001,0
1.235.105.197,POST,500,Firefox,1723,USA,11,54,4,0.0,1,0.9999990000010001,1
2.122.138.151,PUT,403,Chrome,1065,India,7,9,1,0.0,1,0.9999990000010001,0
112.157.248.77,GET,200,Safari,3963,Germany,15,17,6,0.0,1,1000000.0,0
221.192.109.34,GET,200,Opera,4657,Canada,4,45,6,0.0,1,1000000.0,0
5.202.110.151,DELETE,500,Opera,2032,Canada,2,2,1,0.0,1,0.9999990000010001,0
117.182.71.114,PUT,200,Bot,1018,France,23,5,0,0.0,1,0.9999990000010001,0
205.224.223.234,GET,500,Chrome,2070,India,11,48,0,0.0,1,0.9999990000010001,0
149.217.173.72,POST,403,Edge,1594,Canada,5,23,0,0.0,1,1000000.0,0
88.6.6.40,GET,200,Firefox,4189,China,0,20,5,0.0,1,0.9999990000010001,0
195.181.22.21,POST,200,Edge,1424,Canada,6,12,2,0.0,1,0.9999990000010001,0
195.121.195.77,PUT,500,Safari,4680,Brazil,3,49,4,0.0,1,0.9999990000010001,0
61.234.124.124,POST,403,Firefox,4630,France,14,13,2,0.0,1,0.9999990000010001,0
202.34.0.41,POST,500,Chrome,1545,India,23,12,1,0.0,1,0.9999990000010001,0
17.15.65.198,PUT,404,Safari,3463,India,2,29,3,0.0,1,0.9999990000010001,0
246.29.9.103,POST,200,Edge,4102,China,21,11,0,0.0,1,0.9999990000010001,0
46.243.211.145,POST,301,Chrome,2818,USA,15,53,2,0.0,1,0.9999990000010001,0
149.95.155.23,POST,404,Bot,3383,Canada,5,31,3,0.0,1,0.9999990000010001,0
198.189.155.87,GET,200,Bot,1948,France,23,53,2,0.0,1,0.9999990000010001,0
240.16.1.166,POST,404,Firefox,1088,China,7,9,6,0.0,1,1000000.0,0
64.54.210.227,PUT,500,Chrome,2288,China,12,21,5,0.0,1,0.9999990000010001,0
60.215.211.150,GET,301,Bot,2453,Brazil,18,25,0,0.0,1,0.9999990000010001,0
247.235.41.139,PUT,200,Safari,4577,USA,11,11,3,0.0,1,0.9999990000010001,0
31.241.88.250,GET,200,Edge,4558,Germany,17,31,6,0.0,1,1000000.0,1
71.2.101.46,PUT,404,Bot,2788,Canada,19,49,0,0.0,1,0.9999990000010001,0
191.176.49.30,DELETE,200,Bot,4740,Brazil,13,14,5,0.0,1,0.9999990000010001,0
82.155.206.63,GET,301,Bot,4809,Germany,13,55,2,0.0,1,0.9999990000010001,0
86.82.123.146,PUT,500,Opera,2052,Brazil,0,42,5,0.0,1,0.9999990000010001,0
4.23.65.248,POST,301,Bot,4923,India,11,57,6,0.0,1,1000000.0,0
249.126.41.250,DELETE,404,Chrome,4277,Brazil,20,46,2,0.0,1,0.9999990000010001,0
164.49.36.167,POST,404,Edge,3681,China,23,15,0,0.0,1,0.9999990000010001,0
200.130.191.15,GET,500,Chrome,4522,France,20,19,6,0.0,1,1000000.0,0
80.49.103.186,DELETE,200,Bot,4235,Brazil,13,17,2,0.0,1,0.9999990000010001,0
133.14.233.205,DELETE,200,Opera,4486,Germany,12,56,1,0.0,1,0.9999990000010001,0
137.27.192.79,DELETE,500,Opera,1701,USA,14,44,2,0.0,1,0.9999990000010001,0
71.4.98.194,PUT,500,Firefox,2364,China,16,49,2,0.0,1,0.9999990000010001,0
55.144.87.54,GET,200,Bot,1248,China,9,52,1,0.0,1,0.9999990000010001,0
45.3.101.28,GET,301,Bot,2548,France,14,5,4,0.0,1,0.9999990000010001,0
79.227.98.232,PUT,500,Safari,4232,Brazil,20,1,6,0.0,1,1000000.0,0
163.36.145.141,DELETE,200,Safari,1439,Canada,2,36,0,0.0,1,1000000.0,0
213.223.181.245,GET,200,Safari,3281,China,20,2,5,0.0,1,0.9999990000010001,0
131.121.147.186,POST,403,Bot,1794,Germany,0,13,2,0.0,1,0.9999990000010001,0
149.153.160.242,PUT,500,Chrome,2278,Germany,18,53,4,0.0,1,0.9999990000010001,0
120.112.84.156,POST,403,Firefox,4553,Brazil,16,32,1,0.0,1,0.9999990000010001,0
15.55.102.63,POST,301,Firefox,3450,Brazil,6,5,3,0.0,1,0.9999990000010001,0
84.180.138.252,DELETE,200,Opera,2677,France,16,8,5,0.0,1,0.9999990000010001,0
158.248.138.206,PUT,403,Chrome,1426,Canada,15,49,1,0.0,1,0.9999990000010001,0
100.210.139.158,POST,500,Opera,2396,Canada,11,52,4,0.0,1,0.9999990000010001,0
125.55.228.102,GET,404,Bot,2063,Brazil,0,9,1,0.0,1,0.9999990000010001,0
239.177.152.222,PUT,500,Opera,1281,China,0,26,2,0.0,1,0.9999990000010001,0
225.198.33.72,POST,301,Bot,2530,Canada,11,37,3,0.0,1,0.9999990000010001,0
164.60.34.164,GET,301,Opera,3795,India,9,2,0,0.0,1,0.9999990000010001,0
150.131.20.52,GET,301,Chrome,2953,USA,1,35,0,0.0,1,1000000.0,0
194.106.127.233,POST,301,Opera,4958,Brazil,9,39,2,0.0,1,0.9999990000010001,0
164.194.131.44,DELETE,301,Chrome,1269,China,5,47,3,0.0,1,0.9999990000010001,0
25.71.229.0,POST,301,Edge,2474,India,6,10,1,0.0,1,0.9999990000010001,0
47.167.121.236,GET,404,Firefox,1733,Brazil,2,52,3,0.0,1,0.9999990000010001,0
54.241.187.94,GET,404,Safari,3448,China,4,40,3,0.0,1,0.9999990000010001,0
110.36.190.53,PUT,500,Firefox,4533,China,14,44,1,0.0,1,0.9999990000010001,0
87.49.87.176,DELETE,200,Firefox,2627,USA,1,39,2,0.0,1,0.9999990000010001,0
7.182.203.155,GET,404,Safari,2753,Canada,14,32,5,0.0,1,0.9999990000010001,0
84.114.154.180,POST,500,Chrome,1791,France,14,21,4,0.0,1,0.9999990000010001,0
212.134.48.25,POST,200,Chrome,4501,India,21,56,0,0.0,1,0.9999990000010001,0
227.23.234.243,DELETE,301,Chrome,3758,France,12,27,6,0.0,1,1000000.0,0
95.206.81.65,PUT,301,Safari,4038,China,7,35,6,0.0,1,1000000.0,0
208.171.231.169,POST,403,Firefox,2280,Germany,1,39,1,0.0,1,0.9999990000010001,0
75.155.5.192,GET,403,Edge,1948,India,0,38,5,0.0,1,0.9999990000010001,1
194.178.205.56,PUT,301,Edge,1390,China,18,39,1,0.0,1,0.9999990000010001,0
195.186.182.153,GET,404,Edge,2988,Brazil,11,40,3,0.0,1,0.9999990000010001,1
102.40.188.101,GET,500,Bot,1668,Brazil,22,28,1,0.0,1,0.9999990000010001,0
140.128.227.149,DELETE,200,Edge,2168,USA,5,16,2,0.0,1,0.9999990000010001,0
88.74.128.124,POST,500,Chrome,1201,Brazil,13,44,6,0.0,1,1000000.0,0
161.237.38.144,POST,500,Firefox,2663,China,17,4,3,0.0,1,0.9999990000010001,0
224.55.156.219,PUT,404,Firefox,4400,India,8,44,3,0.0,1,0.9999990000010001,0
197.162.151.93,PUT,200,Firefox,1389,China,2,9,2,0.0,1,0.9999990000010001,0
16.86.167.94,DELETE,301,Firefox,3313,France,5,34,6,0.0,1,1000000.0,0
195.217.46.119,DELETE,200,Opera,2454,Brazil,18,19,0,0.0,1,0.9999990000010001,0
175.243.205.89,GET,403,Opera,3626,USA,14,56,1,0.0,1,0.9999990000010001,0
106.164.69.26,GET,500,Firefox,3723,Brazil,9,46,1,0.0,1,0.9999990000010001,1
2.15.58.187,DELETE,200,Safari,2978,USA,7,44,4,0.0,1,0.9999990000010001,1
204.99.233.66,DELETE,500,Opera,1595,China,13,24,0,0.0,1,0.9999990000010001,0
14.184.230.232,PUT,404,Edge,1329,USA,14,8,1,0.0,1,0.9999990000010001,0
125.189.96.111,DELETE,403,Opera,3324,USA,10,50,5,0.0,1,0.9999990000010001,0
182.6.221.222,POST,403,Opera,4801,Brazil,5,2,0,0.0,1,1000000.0,0
235.37.46.215,PUT,200,Safari,3197,France,2,3,6,0.0,1,1000000.0,1
203.113.91.58,PUT,200,Safari,2370,India,17,8,0,0.0,1,0.9999990000010001,0
249.151.79.167,DELETE,200,Firefox,2077,Germany,22,59,0,0.0,1,0.9999990000010001,0
164.16.36.73,PUT,301,Bot,3432,Brazil,7,10,5,0.0,1,0.9999990000010001,0
176.97.78.160,GET,200,Opera,1929,France,12,6,5,0.0,1,0.9999990000010001,0
105.225.73.131,DELETE,301,Safari,1249,Germany,13,56,2,0.0,1,0.9999990000010001,0
63.175.180.227,DELETE,500,Opera,2126,Canada,18,15,5,0.0,1,0.9999990000010001,0
165.191.66.120,PUT,404,Edge,4527,India,1,16,4,0.0,1,0.9999990000010001,0
186.248.191.135,POST,403,Opera,1038,India,7,54,5,0.0,1,0.9999990000010001,0
198.167.43.237,PUT,301,Firefox,2486,Brazil,12,20,6,0.0,1,1000000.0,0
35.191.219.161,PUT,301,Opera,1046,USA,21,39,1,0.0,1,0.9999990000010001,0
114.134.135.232,GET,301,Bot,2595,Brazil,12,1,5,0.0,1,0.9999990000010001,0
221.206.122.183,GET,200,Chrome,1351,India,1,50,0,0.0,1,1000000.0,0
28.109.251.62,GET,200,Edge,4896,USA,16,9,4,0.0,1,0.9999990000010001,0
77.246.196.66,PUT,403,Opera,3163,Brazil,3,13,5,0.0,1,0.9999990000010001,0
118.220.229.78,PUT,301,Safari,3916,Germany,19,25,2,0.0,1,0.9999990000010001,0
169.84.127.172,GET,403,Opera,4170,India,15,10,3,0.0,1,0.9999990000010001,0
135.222.89.83,GET,301,Edge,2408,Brazil,6,53,6,0.0,1,1000000.0,0
229.86.170.116,POST,403,Firefox,3852,Brazil,0,51,5,0.0,1,0.9999990000010001,0
220.137.24.103,DELETE,500,Bot,1122,China,23,31,6,0.0,1,1000000.0,0
138.94.128.68,GET,404,Chrome,4368,Germany,9,4,1,0.0,1,0.9999990000010001,0
19.65.159.20,GET,403,Edge,4480,Brazil,5,19,1,0.0,1,0.9999990000010001,0
17.3.136.24,DELETE,500,Firefox,3072,France,20,13,3,0.0,1,0.9999990000010001,1
211.120.202.204,GET,500,Edge,2463,USA,19,3,1,0.0,1,0.9999990000010001,0
243.153.60.4,POST,403,Safari,3069,USA,13,11,0,0.0,1,0.9999990000010001,0
254.82.204.212,PUT,200,Firefox,4251,USA,9,57,2,0.0,1,0.9999990000010001,0
11.183.201.105,DELETE,404,Firefox,4124,Canada,8,14,3,0.0,1,0.9999990000010001,0
232.23.215.140,GET,301,Opera,2835,France,14,53,1,0.0,1,0.9999990000010001,0
109.58.33.178,PUT,301,Firefox,3830,USA,13,52,2,0.0,1,0.9999990000010001,0
187.224.184.5,GET,301,Safari,1045,Canada,14,12,1,0.0,1,0.9999990000010001,0
96.231.7.124,PUT,200,Opera,3984,Canada,11,1,5,0.0,1,0.9999990000010001,0
9.32.209.15,GET,500,Bot,4755,USA,11,46,2,0.0,1,0.9999990000010001,1
129.238.106.4,PUT,500,Opera,1445,Brazil,0,50,1,0.0,1,0.9999990000010001,0
48.189.12.68,GET,500,Firefox,2286,Germany,2,49,3,0.0,1,0.9999990000010001,0
164.21.202.223,POST,301,Bot,1351,France,9,43,2,0.0,1,0.9999990000010001,1
182.4.194.247,GET,404,Safari,4082,Canada,19,41,2,0.0,1,0.9999990000010001,0
126.2.215.230,POST,404,Edge,1127,India,17,28,3,0.0,1,0.9999990000010001,0
241.47.238.75,PUT,500,Opera,2410,Brazil,4,3,2,0.0,1,0.9999990000010001,0
24.228.150.191,POST,500,Opera,3457,China,8,12,3,0.0,1,0.9999990000010001,0
65.194.64.214,POST,404,Opera,4263,France,0,48,4,0.0,1,0.9999990000010001,0
35.252.135.248,DELETE,404,Safari,2643,Canada,10,38,3,0.0,1,0.9999990000010001,0
6.162.128.230,DELETE,403,Firefox,3213,Germany,17,11,4,0.0,1,0.9999990000010001,0
102.44.212.173,PUT,403,Opera,1149,Germany,9,4,2,0.0,1,0.9999990000010001,0
221.137.43.146,PUT,403,Opera,2126,France,23,48,2,0.0,1,0.9999990000010001,0
111.142.106.31,GET,404,Edge,3891,USA,20,41,5,0.0,1,0.9999990000010001,0
103.167.91.145,DELETE,200,Edge,3353,India,21,58,5,0.0,1,0.9999990000010001,0
141.198.240.139,DELETE,500,Edge,3755,China,6,54,3,0.0,1,0.9999990000010001,0
87.29.112.19,POST,301,Safari,2286,China,17,14,3,0.0,1,0.9999990000010001,0
155.251.186.121,POST,200,Edge,2842,France,15,36,4,0.0,1,0.9999990000010001,0
252.198.107.62,POST,403,Bot,1483,Brazil,3,3,3,0.0,1,0.9999990000010001,0
246.179.119.24,PUT,500,Firefox,4790,China,13,39,5,0.0,1,0.9999990000010001,0
194.219.5.99,GET,500,Edge,3352,China,1,19,2,0.0,1,0.9999990000010001,0
197.249.232.21,POST,403,Chrome,2055,India,13,15,1,0.0,1,0.9999990000010001,0
117.158.23.72,PUT,301,Safari,4722,USA,19,29,0,0.0,1,0.9999990000010001,0
22.27.2.145,DELETE,500,Chrome,4800,France,21,6,0,0.0,1,0.9999990000010001,0
196.1.12.97,DELETE,403,Edge,2951,France,12,1,3,0.0,1,0.9999990000010001,0
208.12.187.201,GET,200,Opera,1385,USA,15,28,3,0.0,1,0.9999990000010001,0
26.237.224.212,POST,404,Firefox,2458,Brazil,18,1,1,0.0,1,0.9999990000010001,0
34.59.59.212,POST,200,Safari,2773,China,18,0,0,0.0,1,0.9999990000010001,0
221.68.69.212,POST,403,Safari,4202,Brazil,21,34,2,0.0,1,0.9999990000010001,0
191.8.79.201,POST,403,Bot,4618,India,9,33,0,0.0,1,0.9999990000010001,0
3.197.235.100,POST,301,Firefox,1123,Brazil,2,3,2,0.0,1,0.9999990000010001,0
212.6.12.60,GET,404,Edge,2025,Canada,6,42,6,0.0,1,1000000.0,0
173.182.168.124,POST,200,Safari,2295,France,22,12,4,0.0,1,0.9999990000010001,0
92.146.168.198,GET,301,Safari,3546,Germany,15,56,0,0.0,1,0.9999990000010001,0
214.29.158.87,GET,500,Edge,2807,China,5,51,0,0.0,1,1000000.0,0
204.244.53.6,DELETE,200,Bot,1654,Brazil,14,20,3,0.0,1,0.9999990000010001,0
55.167.210.29,DELETE,200,Opera,3419,USA,11,14,6,0.0,1,1000000.0,1
188.193.183.229,GET,403,Bot,3476,USA,6,27,1,0.0,1,0.9999990000010001,0
231.136.71.156,POST,200,Bot,3362,China,2,35,4,0.0,1,0.9999990000010001,0
216.60.22.45,POST,500,Bot,4680,China,9,48,2,0.0,1,0.9999990000010001,0
244.252.49.11,GET,403,Opera,4562,China,4,47,4,0.0,1,0.9999990000010001,0
79.79.102.62,DELETE,404,Opera,1188,Canada,3,23,5,0.0,1,0.9999990000010001,0
139.188.84.132,DELETE,404,Edge,1571,France,12,40,6,0.0,1,1000000.0,0
193.214.58.227,DELETE,404,Bot,3181,France,3,16,6,0.0,1,1000000.0,0
207.33.44.144,PUT,500,Opera,1132,USA,15,43,4,0.0,1,0.9999990000010001,0
86.219.147.41,DELETE,404,Opera,4841,Canada,18,28,2,0.0,1,0.9999990000010001,0
55.244.199.75,POST,403,Bot,3292,India,22,19,1,0.0,1,0.9999990000010001,0
39.217.129.213,DELETE,403,Edge,4255,USA,8,48,2,0.0,1,0.9999990000010001,0
116.192.80.25,GET,200,Edge,3046,France,18,43,5,0.0,1,0.9999990000010001,0
4.4.190.187,GET,403,Chrome,3188,France,0,16,6,0.0,1,1000000.0,1
217.228.110.122,POST,500,Safari,4087,USA,18,35,5,0.0,1,0.9999990000010001,0
230.8.153.204,PUT,500,Chrome,2048,Germany,13,35,3,0.0,1,0.9999990000010001,0
