ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,ip_proto,http_trans_depth,http_response_body_len,http_method,ftp_user,ftp_password,ftp_command,dns_query,attack_cat,label,rate,sload,dload,smean,dmean,is_sm_ips_ports,is_ftp_login,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,ct_state_ttl,ct_ftp_cmd,ct_flw_http_mthd
1761581874.427268,C1cEJe2EUjXN82NGZ,0.0.0.0,68,255.255.255.255,67,udp,dhcp,0.0,0.0,0.0,S0,T,T,0,D,1,344,0,0,,17,,,,,,,,Normal,0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,1,1,1,100,17,0
1761581875.86173,CybfXg2LyQhm7E7GPk,192.168.255.211,1900,239.255.255.250,1900,udp,,9.112528,959.0,0.0,S0,T,T,0,D,7,1155,0,0,,17,,,,,,,,Normal,0,0.7681732226227453,841.9178519945289,0.0,137,0,0,0,1,1,5,3,1,1,1,100,16,0
1761581876.994175,CoEUqa4fn4sdTvNhjd,192.168.255.211,5353,224.0.0.251,5353,udp,dns,9.003614,176.0,0.0,S0,T,T,0,D,4,288,0,0,,17,,,,,,,1.255.168.192.in-addr.arpa,Normal,0,0.4442660469451489,156.3816485246924,0.0,44,0,0,0,3,3,3,4,3,3,3,100,16,0
1761581880.06542,CJqZam2ZpXGyz9R3Rd,192.168.255.112,49801,192.168.255.221,80,tcp,http,0.015841,1392.0,0.0,SH,T,T,0,ScADF,13,1924,0,0,,6,,,,,,,,Normal,0,820.6552616627738,702985.922605896,0.0,107,0,0,0,36,1,84,86,36,1,84,100,16,0
1761581880.428174,CRnW6o424WPq6GOVne,192.168.255.112,49803,192.168.255.221,21,tcp,ftp,0.029633,99.0,0.0,SH,T,T,0,ScADcF,13,631,0,0,,6,,,,admin,<hidden>,STOR,,Normal,0,438.700097863868,26726.959808321804,0.0,7,0,0,1,17,1,85,87,17,1,85,100,17,0
1761581880.440348,CER92327es0GZ9wnz3,192.168.255.112,49804,192.168.255.221,63664,tcp,,0.00968,58088.0,0.0,SH,T,T,0,ScADcF,47,59980,0,0,,6,,,,,,,,Normal,0,4855.371900826447,48006611.57024794,0.0,1235,0,0,0,1,1,85,87,1,1,85,100,17,0
1761581880.452731,CSkUYQ1JZj3OViVe74,192.168.255.112,49805,192.168.255.221,57483,tcp,,0.004145,0.0,37648.0,SF,T,T,0,ScAdfFa,23,932,4,34888,,6,,,,,,,,Normal,0,6513.872135102532,0.0,72662002.41254523,0,9412,0,0,1,1,85,87,1,1,85,29,17,0
1761581886.826472,CYmyxG11yvVKhWXKB1,192.168.255.112,57692,239.255.255.250,3702,udp,,7.333758,4592.0,0.0,S0,T,T,0,D,7,4788,0,0,,17,,,,,,,,Normal,0,0.9544901808867977,5009.164469293914,0.0,656,0,0,0,1,1,5,87,1,1,1,100,16,0
1761581891.089495,CABSGR1rfj7O5eDx49,192.168.255.112,49828,192.168.255.221,80,tcp,http,0.018532,1392.0,0.0,SH,T,T,0,ScADF,13,1924,0,0,,6,,,,,,,,Normal,0,701.4893157781136,600906.5400388517,0.0,107,0,0,0,35,1,84,87,35,1,84,100,16,0
1761581892.46552,CJ78Xy4qR3YcBVJcj,192.168.255.112,49830,192.168.255.221,21,tcp,ftp,0.034368,99.0,0.0,SH,T,T,0,ScADcFa,13,631,1,40,,6,,,,admin,<hidden>,STOR,,Normal,0,407.3556797020484,23044.692737430167,0.0,7,0,0,1,17,1,84,87,17,1,84,100,17,0
1761581892.479504,CilRJQ3I5aeXTulD4k,192.168.255.112,49831,192.168.255.221,17085,tcp,,0.010549,79872.0,0.0,SH,T,T,0,ScADcF,63,82404,0,0,,6,,,,,,,,Normal,0,5972.130059721301,60572186.93715044,0.0,1267,0,0,0,1,1,84,87,1,1,84,100,17,0
1761581892.492576,CKdp6i3XauovXOK4M3,192.168.255.112,49832,192.168.255.221,13825,tcp,,0.006081,0.0,65273.0,SH,T,T,0,ScAdFa,31,1252,5,61356,,6,,,,,,,,Normal,0,5920.078934385792,0.0,85871402.72981419,0,13054,0,0,1,1,84,87,1,1,84,100,16,0
1761581900.640743,CAdhTxJ11DuIxYmk6,192.168.255.105,61778,239.255.255.250,1900,udp,,2.969801,680.0,0.0,S0,T,T,0,D,4,792,0,0,,17,,,,,,,,Normal,0,1.3468915930730712,1831.7725665793769,0.0,170,0,0,0,4,1,6,4,4,1,4,100,16,0
1761581909.106694,CRS40G4n27nkGw9p52,192.168.255.112,50850,192.168.255.221,80,tcp,http,0.021415,1597.0,0.0,SH,T,T,0,ScADF,13,2129,0,0,,6,,,,,,,,Normal,0,607.0511323838431,596591.1744104599,0.0,122,0,0,0,35,1,83,86,35,1,83,100,16,0
1761581909.509503,CdmdL34Fn1zN4a3IV2,192.168.255.112,50851,192.168.255.221,21,tcp,ftp,0.035221,99.0,0.0,SH,T,T,0,ScADcFa,13,631,1,40,,6,,,,admin,<hidden>,STOR,,Normal,0,397.4901337270378,22486.584707986713,0.0,7,0,0,1,17,1,83,86,17,1,83,100,17,0
1761581909.521689,C3Xis31GYLJxu3Nacb,192.168.255.112,50852,192.168.255.221,64531,tcp,,0.012281,84021.0,0.0,SH,T,T,0,ScADcF,66,86673,0,0,,6,,,,,,,,Normal,0,5374.155199088022,54732350.78576663,0.0,1273,0,0,0,1,1,83,86,1,1,83,100,16,0
1761581909.536106,C7NaFl1bdKuqtG60Wb,192.168.255.112,50853,192.168.255.221,52914,tcp,,0.006882,0.0,69422.0,SH,T,T,0,ScAdFa,33,1332,5,65736,,6,,,,,,,,Normal,0,5521.6506829410055,0.0,80699796.57076432,0,13884,0,0,1,1,83,86,1,1,83,100,16,0
1761581920.561127,CpQDZVVyzO7Ee2bpg,192.168.255.112,60098,192.168.255.221,21,tcp,ftp,0.034767,99.0,0.0,SH,T,T,0,ScADcFa,13,631,1,40,,6,,,,admin,<hidden>,STOR,,Normal,0,402.68070296545574,22780.222624902926,0.0,7,0,0,1,17,1,83,86,17,1,83,100,17,0
1761581920.576468,CcZ6fv4wzAGxqyLbgk,192.168.255.112,60099,192.168.255.221,6138,tcp,,0.008612,48753.0,0.0,SH,T,T,0,ScADcF,40,50365,0,0,,6,,,,,,,,Normal,0,4644.681839294009,45288434.742220156,0.0,1218,0,0,0,1,1,83,86,1,1,83,100,17,0
1761581920.587687,CjL5k23uE8nSKIl2e5,192.168.255.112,60100,192.168.255.221,51023,tcp,,0.006099,0.0,34154.0,SH,T,T,0,ScAdFa,21,852,3,29320,,6,,,,,,,,Normal,0,3935.0713231677323,0.0,44799475.32382358,0,11384,0,0,1,1,83,86,1,1,83,100,17,0
1761581925.131387,C8WWuF2hOdd57MI3a1,192.168.255.112,60106,192.168.255.221,80,tcp,http,0.03005,1392.0,0.0,SH,T,T,0,ScADF,13,1924,0,0,,6,,,,,,,,Normal,0,432.61231281198,370582.3627287854,0.0,107,0,0,0,32,1,83,86,32,1,83,100,17,0
1761581939.163845,C2VDY54WgzcYPiTN4l,192.168.255.112,55301,192.168.255.221,80,tcp,http,0.020337,1597.0,0.0,SH,T,T,0,ScADF,13,2129,0,0,,6,,,,,,,,Normal,0,639.2289914933373,628214.5842552983,0.0,122,0,0,0,33,1,84,87,33,1,84,100,17,0
1761581942.609821,CHNDslw5UPMHETt13,192.168.255.112,55305,192.168.255.221,21,tcp,ftp,0.05155,99.0,0.0,SH,T,T,0,ScADcF,13,631,0,0,,6,,,,admin,<hidden>,STOR,,Normal,0,252.1823472356935,15363.724539282251,0.0,7,0,0,1,17,1,84,87,17,1,84,100,17,0
1761581942.635872,CS5l27WsN7yyhXqSk,192.168.255.112,55306,192.168.255.221,27518,tcp,,0.010999,13484.0,0.0,SH,T,T,0,ScADcF,14,14056,0,0,,6,,,,,,,,Normal,0,1272.842985725975,9807437.039730884,0.0,963,0,0,0,1,1,84,87,1,1,84,100,17,0
1761581942.649314,CSFjG7xP9leO7eMkk,192.168.255.112,55307,192.168.255.221,54163,tcp,,0.010356,0.0,0.0,SH,T,T,0,ScAFa,9,372,1,40,,6,,,,,,,,Normal,0,965.6237929702587,0.0,0.0,0,0,0,0,1,1,84,87,1,1,84,100,17,0
1761581954.186311,CgZICB4nxMQSNw0IHc,192.168.255.112,63651,192.168.255.221,80,tcp,http,0.024933,1392.0,0.0,SH,T,T,0,ScADF,13,1924,0,0,,6,,,,,,,,Normal,0,521.3973448842899,446636.9871254963,0.0,107,0,0,0,33,1,84,87,33,1,84,100,17,0
1761581966.662961,CJ0TfTHOjbMsCxYj1,192.168.255.221,40926,192.168.255.1,53,udp,dns,0.109336,0.0,950.0,SHR,T,T,0,Cd,0,0,1,978,,17,,,,,,,cdn.fwupd.org,Normal,0,9.146118387356406,0.0,69510.49974390869,0,950,0,0,1,1,1,2,1,1,1,7,17,0
1761581966.663274,CdG2BU3uiyNNY7gwBb,192.168.255.221,53239,192.168.255.1,53,udp,dns,0.110563,0.0,998.0,SHR,T,T,0,Cd,0,0,1,1026,,17,,,,,,,cdn.fwupd.org,Normal,0,9.044617096135235,0.0,72212.22289554372,0,998,0,0,2,1,2,3,2,1,2,8,17,0
1761581966.775687,CWMkLy2X3IUhQEUwC7,192.168.255.221,32970,151.101.194.49,443,tcp,,0.0,0.0,0.0,OTH,T,F,0,C,0,0,0,0,,6,,,,,,,,Normal,0,0.0,0.0,0.0,0,0,0,0,1,1,1,4,1,1,1,9,17,0
1761581966.812258,C7yf0ffGD0DHINVig,192.168.255.221,32970,151.101.194.49,443,tcp,,0.25732,0.0,20722.0,RSTO,T,F,0,^hCacdCfR,2,80,17,5386,,6,,,,,,,,Normal,0,73.83802269547645,0.0,644240.6342297528,0,1218,0,0,2,2,2,5,2,2,2,1,16,0
1761581967.035587,CMLmAq4ZdivRxAKii,192.168.255.221,32974,151.101.194.49,443,tcp,,0.0,0.0,0.0,OTH,T,F,0,C,0,0,0,0,,6,,,,,,,,Normal,0,0.0,0.0,0.0,0,0,0,0,3,1,3,6,3,1,3,10,16,0
1761581967.072953,CDMKa04rJ0eKWyG99h,192.168.255.221,32974,151.101.194.49,443,tcp,,0.422856,0.0,1714410.0,RSTO,T,F,0,^hCacdCcCcfR,1,40,127,1231918,,6,,,,,,,,Normal,0,302.70352082032656,0.0,32434871.4455985,0,13499,0,0,4,2,4,7,4,2,4,2,16,0
1761581967.217464,C7uK32oJsxp4R7kPk,192.168.255.112,63671,192.168.255.221,80,tcp,http,0.032184,1597.0,0.0,SH,T,T,0,ScADF,13,2129,0,0,,6,,,,,,,,Normal,0,403.92741735023617,396967.4372358936,0.0,122,0,0,0,31,1,79,82,31,1,79,100,16,0
1761581972.676337,CoH1kZ1ETpOAZzNF91,192.168.255.112,63675,192.168.255.221,21,tcp,ftp,0.042725,99.0,0.0,SH,T,T,0,ScADcFa,13,631,1,40,,6,,,,admin,<hidden>,STOR,,Normal,0,327.67700409596256,18537.156231714453,0.0,7,0,0,1,17,1,79,82,17,1,79,100,17,0
1761581972.696355,C1iCVbYILhxiud73c,192.168.255.112,63676,192.168.255.221,28545,tcp,,0.011354,86095.0,0.0,SH,T,T,0,ScADcF,68,88827,0,0,,6,,,,,,,,Normal,0,5989.078738770478,60662321.64875815,0.0,1266,0,0,0,1,1,80,83,1,1,80,100,17,0
1761581972.710829,Chfs1Q1nLsVuKUza13,192.168.255.112,63677,192.168.255.221,6457,tcp,,0.006051,0.0,71496.0,SH,T,T,0,ScAdFa,34,1372,5,65736,,6,,,,,,,,Normal,0,6445.2156668319285,0.0,94524541.398116,0,14299,0,0,1,1,80,83,1,1,80,100,16,0
1761581973.255685,C2DmiI268xGXusKgM8,192.168.255.112,63678,192.168.255.221,80,tcp,http,0.027532,1627.0,0.0,SH,T,T,0,ScADF,13,2159,0,0,,6,,,,,,,,Normal,0,472.17782943483945,472758.97137875925,0.0,125,0,0,0,31,1,80,83,31,1,80,100,16,0
1761581987.285032,CXrLh53MNbZfglVdLl,192.168.255.112,57758,192.168.255.221,80,tcp,http,0.030531,1627.0,0.0,SH,T,T,0,ScADF,13,2159,0,0,,6,,,,,,,,Normal,0,425.7967311912482,426320.78870656056,0.0,125,0,0,0,32,1,80,83,32,1,80,100,16,0
1761582001.317596,CEU1Pw25tI9zQDiSP8,192.168.255.112,61983,192.168.255.221,80,tcp,http,0.025089,1627.0,0.0,SH,T,T,0,ScADF,13,2159,0,0,,6,,,,,,,,Normal,0,518.1553668938578,518793.09657618875,0.0,125,0,0,0,32,1,80,83,32,1,80,100,16,0
1761582006.107532,CLcj4H3iRZJFGiatE1,192.168.255.138,6771,239.192.152.143,6771,udp,,6.012913,408.0,0.0,S0,T,T,0,D,3,492,0,0,,17,,,,,,,,Normal,0,0.49892622760382527,542.8317356329619,0.0,136,0,0,0,3,3,3,3,3,3,3,100,15,0
1761582007.723358,C1fNEdHEQ7sdi1mY,192.168.255.112,61992,192.168.255.221,21,tcp,ftp,0.041309,99.0,0.0,SH,T,T,0,ScADcF,13,631,0,0,,6,,,,admin,<hidden>,STOR,,Normal,0,314.70139679004575,19172.57740443971,0.0,7,0,0,1,16,1,79,82,16,1,79,100,16,0
1761582007.744298,CvXD0mboNlIITjDWi,192.168.255.112,61993,192.168.255.221,33861,tcp,,0.006653,7261.0,0.0,SH,T,T,0,ScADF,10,7673,0,0,,6,,,,,,,,Normal,0,1503.0813166992334,8731098.752442507,0.0,726,0,0,0,1,1,79,82,1,1,79,100,16,0
1761582007.754683,C0bmra1DoyO6NBxzFi,192.168.255.112,61994,192.168.255.221,60048,tcp,,0.007684,0.0,0.0,SH,T,T,0,ScAFa,6,252,1,40,,6,,,,,,,,Normal,0,910.9838625715773,0.0,0.0,0,0,0,0,1,1,79,82,1,1,79,100,16,0
1761582013.352605,CIYVO62PbPQVd0pVVe,192.168.255.112,62011,192.168.255.221,80,tcp,http,0.029804,1392.0,0.0,SH,T,T,0,ScADF,13,1924,0,0,,6,,,,,,,,Normal,0,436.1830626761508,373641.1219970474,0.0,107,0,0,0,31,1,79,82,31,1,79,100,16,0
1761582020.661481,Cgb3xA2GOyn2iQuGRj,192.168.255.105,64352,239.255.255.250,1900,udp,,3.064945,680.0,0.0,S0,T,T,0,D,4,792,0,0,,17,,,,,,,,Normal,0,1.3050805153110416,1774.9095008230165,0.0,170,0,0,0,4,1,6,4,4,1,4,100,16,0
1761582022.383862,Ceg6Ed2FN16NSxVUA6,192.168.255.112,52391,192.168.255.221,80,tcp,http,0.031862,1597.0,0.0,SH,T,T,0,ScADF,13,2129,0,0,,6,,,,,,,,Normal,0,408.00954114619293,400979.22289875086,0.0,122,0,0,0,30,1,78,81,30,1,78,100,16,0
1761582035.423146,CbjFGh1OPmOMVW9zk,192.168.255.112,55738,192.168.255.221,80,tcp,http,0.018631,1392.0,0.0,SH,T,T,0,ScADF,13,1924,0,0,,6,,,,,,,,Normal,0,697.7617948580322,597713.4882722344,0.0,107,0,0,0,30,1,78,81,30,1,78,100,16,0
1761582038.172288,CyIHTT1JjRnHZ5z3Hh,192.168.255.211,5353,224.0.0.251,5353,udp,dns,18.93944,2277.0,0.0,S0,T,T,0,D,10,2557,0,0,,17,,,,,,,izzentp8n14aaa._fc9f5ed42c8a._tcp.local,Normal,0,0.5279987159071229,961.802460896415,0.0,227,0,0,0,4,4,4,5,4,4,4,100,15,0
1761582040.369961,CTTKI32dSSI5hVxzc2,fe80::a00:27ff:fe4a:27de,133,ff02::2,134,icmp,,0.0,0.0,0.0,OTH,T,F,0,,1,56,0,0,,58,,,,,,,,Normal,0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,1,1,1,11,15,0
1761582041.765964,C0AorS1wgRtJ2gAjmb,192.168.255.112,49229,192.168.255.221,21,tcp,ftp,0.035459,99.0,0.0,SH,T,T,0,ScADcF,13,631,0,0,,6,,,,admin,<hidden>,STOR,,Normal,0,366.6206040779492,22335.65526382583,0.0,7,0,0,1,16,1,76,79,16,1,76,100,16,0
1761582041.781555,CGeC4q3xGTC8VfC1pd,192.168.255.112,49230,192.168.255.221,34878,tcp,,0.006985,44603.0,0.0,SH,T,T,0,ScADcF,37,46095,0,0,,6,,,,,,,,Normal,0,5297.0651395848245,51084323.550465286,0.0,1205,0,0,0,1,1,76,79,1,1,76,100,16,0
1761582041.791381,CDEa123TNX4hcMlXTk,192.168.255.112,49231,192.168.255.221,44090,tcp,,0.008588,0.0,30004.0,SH,T,T,0,ScAdFa,19,772,3,23480,,6,,,,,,,,Normal,0,2561.7140195621796,0.0,27949697.251979508,0,10001,0,0,1,1,77,80,1,1,77,100,16,0
1761582046.452872,CL0M3r31p0MRjSVOyl,192.168.255.112,49236,192.168.255.221,80,tcp,http,0.035991,1597.0,0.0,SH,T,T,0,ScADF,13,2129,0,0,,6,,,,,,,,Normal,0,361.2014114639771,354977.6332972132,0.0,122,0,0,0,29,1,77,80,29,1,77,100,16,0
1761582053.933886,C76jqb31edXDUZpu,192.168.255.105,50062,239.255.255.250,3702,udp,,6.553531,4592.0,0.0,S0,T,T,0,D,7,4788,0,0,,17,,,,,,,,Normal,0,1.0681264802134909,5605.5277681604,0.0,656,0,0,0,1,1,6,4,1,1,4,100,16,0
1761582056.492445,CF1MQ54C7O4PpGK1qh,192.168.255.112,58338,192.168.255.221,80,tcp,http,0.021408,1392.0,0.0,SH,T,T,0,ScADF,13,1924,0,0,,6,,,,,,,,Normal,0,607.2496263079223,520179.3721973094,0.0,107,0,0,0,29,1,77,80,29,1,77,100,16,0
1761582071.519199,C0YbFb4u1yrJsvK434,192.168.255.112,51635,192.168.255.221,80,tcp,http,0.026449,1627.0,0.0,SH,T,T,0,ScADF,13,2159,0,0,,6,,,,,,,,Normal,0,491.5119664259518,492116.90423078375,0.0,125,0,0,0,30,1,77,80,30,1,77,100,15,0
1761582078.803618,CjbYjt3gJ3FGac87j,192.168.255.112,53735,192.168.255.221,21,tcp,ftp,0.032487,99.0,0.0,SH,T,T,0,ScADcF,13,631,0,0,,6,,,,admin,<hidden>,STOR,,Normal,0,400.1600640256102,24378.982362175637,0.0,7,0,0,1,16,1,77,80,16,1,77,100,16,0
1761582078.819534,CSF4dJ3kmBgJtHU033,192.168.255.112,53736,192.168.255.221,40907,tcp,,0.006595,19708.0,0.0,SH,T,T,0,ScADcF,19,20480,0,0,,6,,,,,,,,Normal,0,2880.9704321455647,23906595.905989386,0.0,1037,0,0,0,1,1,77,80,1,1,77,100,16,0
1761582078.828691,CJZ0Wv35sL9m5IDdW7,192.168.255.112,53737,192.168.255.221,41336,tcp,,0.005684,0.0,0.0,SH,T,T,0,ScAFa,10,412,1,40,,6,,,,,,,,Normal,0,1935.2568613652359,0.0,0.0,0,0,0,0,1,1,77,80,1,1,77,100,16,0
1761582089.546357,Ctffg933kGtpW7fVXi,192.168.255.112,54196,192.168.255.221,80,tcp,http,0.021266,1392.0,0.0,SH,T,T,0,ScADF,13,1924,0,0,,6,,,,,,,,Normal,0,611.3044296059437,523652.7790839838,0.0,107,0,0,0,30,1,77,80,30,1,77,100,15,0
1761582089.845256,CnUUCq3k2KqxB7ur9k,192.168.255.112,54198,192.168.255.221,21,tcp,ftp,0.028676,99.0,0.0,SH,T,T,0,ScADcF,13,631,0,0,,6,,,,admin,<hidden>,STOR,,Normal,0,453.34077277165574,27618.91477193472,0.0,7,0,0,1,16,1,77,80,16,1,77,100,16,0
1761582089.859073,CAtKCnsHeIUVcg0t3,192.168.255.112,54199,192.168.255.221,22264,tcp,,0.003846,7261.0,0.0,SH,T,T,0,ScADF,10,7673,0,0,,6,,,,,,,,Normal,0,2600.1040041601664,15103484.139365574,0.0,726,0,0,0,1,1,77,80,1,1,77,100,16,0
1761582089.86698,CVj11vBHPXaDM2Kqg,192.168.255.112,54200,192.168.255.221,15058,tcp,,0.005804,0.0,0.0,SH,T,T,0,ScAFa,6,252,1,40,,6,,,,,,,,Normal,0,1206.064782908339,0.0,0.0,0,0,0,0,1,1,77,80,1,1,77,100,16,0
1761582098.432772,CXoTMz1GTn42MDgQi2,192.168.255.117,53750,224.0.0.252,5355,udp,dns,0.420075,56.0,0.0,S0,T,T,0,D,2,112,0,0,,17,,,,,,,n03-kabyte,Normal,0,4.76105457358805,1066.4762244837232,0.0,28,0,0,0,1,1,2,1,1,1,1,100,16,0
1761582106.883634,CeYyBE3hTwPGgszbm4,192.168.255.112,54219,192.168.255.221,21,tcp,ftp,0.029055,99.0,0.0,SH,T,T,0,ScADcF,13,631,0,0,,6,,,,admin,<hidden>,STOR,,Normal,0,447.42729306487695,27258.64739287558,0.0,7,0,0,1,17,1,77,80,17,1,77,100,17,0
1761582106.895557,CZQaWd444RuHgwY323,192.168.255.112,54220,192.168.255.221,40272,tcp,,0.005073,20745.0,0.0,SH,T,T,0,ScADcF,20,21557,0,0,,6,,,,,,,,Normal,0,3942.4403705893947,32714370.195150796,0.0,1037,0,0,0,1,1,78,80,1,1,78,100,17,0
1761582106.90375,C4Nnxv21IXjuwheLic,192.168.255.112,54221,192.168.255.221,56905,tcp,,0.007625,0.0,0.0,SH,T,T,0,ScAFa,11,452,1,40,,6,,,,,,,,Normal,0,1573.7704918032787,0.0,0.0,0,0,0,0,1,1,79,80,1,1,79,100,17,0
1761582108.565043,CVAJiMrUMatxQwrNj,192.168.255.112,54222,192.168.255.221,80,tcp,http,0.021016,1627.0,0.0,SH,T,T,0,ScADF,13,2159,0,0,,6,,,,,,,,Normal,0,618.5763228016749,619337.6475066616,0.0,125,0,0,0,28,1,79,80,28,1,79,100,17,0
1761582120.920876,CxqjDP2Qa6MnXrH2T1,192.168.255.112,64543,192.168.255.221,21,tcp,ftp,0.031409,99.0,0.0,SH,T,T,0,ScADcFa,13,631,1,40,,6,,,,admin,<hidden>,STOR,,Normal,0,445.73211499888566,25215.702505651247,0.0,7,0,0,1,17,1,79,80,17,1,79,100,17,0
1761582120.934713,CVz8Ok21KpT68apN7,192.168.255.112,64544,192.168.255.221,53690,tcp,,0.005963,24895.0,0.0,SH,T,T,0,ScADcF,23,25827,0,0,,6,,,,,,,,Normal,0,3857.118899882609,33399295.656548716,0.0,1082,0,0,0,1,1,79,80,1,1,79,100,17,0
1761582120.94311,CIutF24LTlAGOld6n8,192.168.255.112,64545,192.168.255.221,42012,tcp,,0.007207,0.0,0.0,SH,T,T,0,ScAFa,12,492,1,40,,6,,,,,,,,Normal,0,1803.801859303455,0.0,0.0,0,0,0,0,1,1,79,80,1,1,79,100,17,0
1761582124.58709,CAHQVm3H8sySMDL1j2,192.168.255.112,64548,192.168.255.221,80,tcp,http,0.020385,1392.0,0.0,SH,T,T,0,ScADF,13,1924,0,0,,6,,,,,,,,Normal,0,637.7238165317635,546284.0323767476,0.0,107,0,0,0,28,1,79,80,28,1,79,100,17,0
1761582140.665637,Cv0l0n2I7cIkH2ULal,192.168.255.105,51555,239.255.255.250,1900,udp,,3.072223,680.0,0.0,S0,T,T,0,D,4,792,0,0,,17,,,,,,,,Normal,0,1.301988820472993,1770.7047958432704,0.0,170,0,0,0,4,1,7,5,4,1,5,100,17,0
1761582141.61195,CPJP24ba7DeWJAMOh,192.168.255.112,64593,192.168.255.221,80,tcp,http,0.020013,1597.0,0.0,SH,T,T,0,ScADF,13,2129,0,0,,6,,,,,,,,Normal,0,649.5777744466097,638385.0497176836,0.0,122,0,0,0,28,1,78,79,28,1,78,100,16,0
1761582146.955972,CKOr8fMwb3Hb4t4Oi,192.168.255.112,64601,192.168.255.221,21,tcp,ftp,0.037925,99.0,0.0,SH,T,T,0,ScADcF,13,631,0,0,,6,,,,admin,<hidden>,STOR,,Normal,0,342.78180619644036,20883.32234673698,0.0,7,0,0,1,17,1,78,79,17,1,78,100,17,0
1761582146.97035,CYncRtgSJsUlislNh,192.168.255.112,64602,192.168.255.221,28253,tcp,,0.012579,99580.0,0.0,SH,T,T,0,ScADcF,77,102672,0,0,,6,,,,,,,,Normal,0,6121.3132999443515,63330948.406073615,0.0,1293,0,0,0,1,1,78,79,1,1,78,100,17,0
1761582146.985598,Coezsv2zX8NYhH5XIj,192.168.255.112,64603,192.168.255.221,46391,tcp,,0.007073,0.0,84980.0,SF,T,T,0,ScAdfFa,38,1532,6,76460,,6,,,,,,,,Normal,0,6220.839813374805,0.0,96117630.425562,0,14163,0,0,1,1,78,79,1,1,78,30,17,0
1761582156.113574,CEaYW04CR8tEQlVKN,192.168.255.138,6771,239.192.152.143,6771,udp,,6.024039,408.0,0.0,S0,T,T,0,D,3,492,0,0,,17,,,,,,,,Normal,0,0.4980047439931913,541.8291614645921,0.0,136,0,0,0,3,3,3,3,3,3,3,100,17,0
1761582156.410822,C2UNT52g0BJtBApMZb,192.168.255.138,50626,224.0.0.252,5355,udp,dns,0.0,0.0,0.0,S0,T,T,0,D,1,57,0,0,,17,,,,,,,n02-topside,Normal,0,0.0,0.0,0.0,0,0,0,0,1,1,2,4,1,1,1,100,17,0
1761582156.445126,Cbsr0e1t9yeqpgQhaj,192.168.255.138,5353,224.0.0.251,5353,udp,dns,0.0,0.0,0.0,S0,T,T,0,D,2,164,0,0,,17,,,,,,,n02-topside.local,Normal,0,0.0,0.0,0.0,0,0,0,0,1,1,5,5,1,5,1,100,16,0
1761582159.004509,CjWj5w2GRfm1pkCaN8,192.168.255.112,64613,192.168.255.221,21,tcp,ftp,0.033079,99.0,0.0,SH,T,T,0,ScADcFa,13,631,1,40,,6,,,,admin,<hidden>,STOR,,Normal,0,423.2292390942895,23942.68266876266,0.0,7,0,0,1,17,1,76,77,17,1,76,100,17,0
1761582159.018491,ClWAFD4QrXpo2WsHsk,192.168.255.112,64614,192.168.255.221,42102,tcp,,0.007915,51864.0,0.0,SH,T,T,0,ScADcF,42,53556,0,0,,6,,,,,,,,Normal,0,5306.380290587492,52420972.836386606,0.0,1234,0,0,0,1,1,76,77,1,1,76,100,17,0
1761582159.028518,C58jTiDKxfh3SaMy9,192.168.255.112,64615,192.168.255.221,30099,tcp,,0.007621,0.0,37265.0,SH,T,T,0,ScAdFa,22,892,3,29320,,6,,,,,,,,Normal,0,3280.4093950925076,0.0,39118225.954599135,0,12421,0,0,1,1,76,77,1,1,76,100,17,0
1761582160.630928,C4m9Io4r1A3CvHRKqc,192.168.255.112,64619,192.168.255.221,80,tcp,http,0.025141,1627.0,0.0,SH,T,T,0,ScADF,13,2159,0,0,,6,,,,,,,,Normal,0,517.0836482240165,517720.05886798457,0.0,125,0,0,0,26,1,76,77,26,1,76,100,16,0
1761582169.660828,C21EBhzZ2qJCBoYSc,192.168.255.112,64656,192.168.255.221,80,tcp,http,0.011628,1597.0,0.0,SH,T,T,0,ScADF,13,2129,0,0,,6,,,,,,,,Normal,0,1117.9910560715514,1098727.2101823187,0.0,122,0,0,0,27,1,76,77,27,1,76,100,16,0
1761582177.378429,C5mQUE37oqVymfgkrf,192.168.255.221,53256,162.159.200.123,123,udp,ntp,0.016057,0.0,48.0,SHR,T,F,0,Cd,0,0,1,76,,17,,,,,,,,Normal,0,62.27813414710096,0.0,23914.803512486767,0,48,0,0,1,1,1,7,1,1,1,9,16,0
1761582185.679097,CC6V8M1qGCZBBmELFi,192.168.255.112,55130,192.168.255.221,80,tcp,http,0.015802,1627.0,0.0,SH,T,T,0,ScADF,13,2159,0,0,,6,,,,,,,,Normal,0,822.6806733324895,823693.2033919757,0.0,125,0,0,0,28,1,76,77,28,1,76,100,16,0
